BRT_ID,BRT_DIRECTION,BRT_CLASS,BRN_IN_OCCURYMDHMS,BRN_OUT_OCCURYMDHMS,BNODE_KNAME,BNODE_X,BNODE_Y
171-4,정방향,0,2021-10-15 06:07:51,2021-10-15 06:08:18,예강1리(고아119안전센터앞),128.3396784,36.19970071
92,정방향,0,2021-10-15 06:07:52,2021-10-15 06:08:07,황상동입구(황상현대아파트방면),128.4256459,36.11041644
740,정방향,0,2021-10-15 06:07:53,2021-10-15 06:07:59,생곡리(일선교방면),128.3282555,36.27297848
553,역방향,0,2021-10-15 06:07:54,2021-10-15 06:08:25,대신(서원입구방면),128.1950169,36.15284004
195,정방향,0,2021-10-15 06:07:54,2021-10-15 06:08:04,금오시장 건너,128.339623,36.12527783
24,정방향,0,2021-10-15 06:07:54,2021-10-15 06:08:11,구미역 전(국민은행),128.3322865,36.12861582
172,역방향,0,2021-10-15 06:07:56,2021-10-15 06:08:21,도량교(구미남고방면),128.3323547,36.13463238
95-1,정방향,1,2021-10-15 06:07:56,2021-10-15 06:08:05,금오시장 건너,128.339623,36.12527783
11,정방향,5,2021-10-15 06:08:00,2021-10-15 06:08:19,송원고가밑(터미널네거리방면),128.3421501,36.12386997
890,정방향,0,2021-10-15 06:08:07,2021-10-15 06:08:22,송원고가밑(터미널네거리방면),128.3421501,36.12386997
195,정방향,0,2021-10-15 06:08:18,2021-10-15 06:08:27,송원고가밑(터미널네거리방면),128.3421501,36.12386997
95-1,정방향,1,2021-10-15 06:08:20,2021-10-15 06:08:30,송원고가밑(터미널네거리방면),128.3421501,36.12386997
24,정방향,0,2021-10-15 06:08:35,2021-10-15 06:08:49,구미역(중앙시장),128.3298341,36.12962183
92,정방향,0,2021-10-15 06:08:36,2021-10-15 06:08:44,황상현대아파트앞,128.4236464,36.11085496
553,역방향,0,2021-10-15 06:08:44,2021-10-15 06:08:51,서원입구(초곡리방면),128.1918709,36.15150541
740,정방향,0,2021-10-15 06:08:46,2021-10-15 06:08:51,일선교(일선교정류장방면),128.3389492,36.27281363
11,정방향,5,2021-10-15 06:08:47,2021-10-15 06:08:56,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
92,정방향,0,2021-10-15 06:08:52,2021-10-15 06:08:59,황상신화아파트앞,128.4215948,36.11084456
890,정방향,0,2021-10-15 06:08:54,2021-10-15 06:09:04,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
380-1,정방향,0,2021-10-15 06:08:57,2021-10-15 06:09:07,푸르지오캐슬B단지,128.3361004,36.12470868
195,정방향,0,2021-10-15 06:08:57,2021-10-15 06:09:07,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
53,역방향,3,2021-10-15 06:08:59,2021-10-15 06:10:12,구미종합터미널건너,128.3508489,36.12267599
181,정방향,0,2021-10-15 06:09:00,2021-10-15 06:09:20,푸르지오캐슬B단지,128.3361004,36.12470868
340,순환,0,2021-10-15 06:09:01,2021-10-15 06:09:28,푸르지오캐슬B단지,128.3361004,36.12470868
95-1,정방향,1,2021-10-15 06:09:03,2021-10-15 06:09:11,터미널네거리(오성예식장앞방면),128.3478662,36.12222128
55,정방향,0,2021-10-15 06:09:07,2021-10-15 06:09:12,덕곡동건너,128.1590325,36.11884291
140-2,순환,0,2021-10-15 06:09:11,2021-10-15 06:09:31,푸르지오캐슬B단지,128.3361004,36.12470868
24,정방향,0,2021-10-15 06:09:11,2021-10-15 06:09:21,원평2동행정복지센터건너,128.325838,36.13129062
890,정방향,0,2021-10-15 06:09:21,2021-10-15 06:09:43,오성예식장앞,128.351442,36.12119339
380-1,정방향,0,2021-10-15 06:09:22,2021-10-15 06:09:29,가톨릭근로자문화센타,128.3378493,36.12327282
180,정방향,0,2021-10-15 06:09:27,2021-10-15 06:09:57,푸르지오캐슬B단지,128.3361004,36.12470868
11,정방향,5,2021-10-15 06:09:32,2021-10-15 06:09:45,구미종합터미널앞,128.3510414,36.12252942
92,정방향,0,2021-10-15 06:09:32,2021-10-15 06:09:38,하우저만,128.4175344,36.11270803
171-4,정방향,0,2021-10-15 06:09:32,2021-10-15 06:09:41,항곡현일중고등학교건너,128.3477094,36.18828881
181,정방향,0,2021-10-15 06:09:32,2021-10-15 06:09:45,가톨릭근로자문화센타,128.3378493,36.12327282
740,정방향,0,2021-10-15 06:09:33,2021-10-15 06:09:39,일선교정류장건너,128.3473558,36.2722249
74,정방향,0,2021-10-15 06:09:33,2021-10-15 06:09:40,용동골고개(수도가압장방면),128.3154702,36.26380298
340,순환,0,2021-10-15 06:09:35,2021-10-15 06:09:48,가톨릭근로자문화센타,128.3378493,36.12327282
190-3,정방향,0,2021-10-15 06:09:43,2021-10-15 06:10:15,구미역,128.3293215,36.12963461
140-2,순환,0,2021-10-15 06:09:45,2021-10-15 06:09:53,가톨릭근로자문화센타,128.3378493,36.12327282
171,정방향,0,2021-10-15 06:09:48,2021-10-15 06:09:51,선산터미널종점,128.3043322,36.23971938
12,정방향,0,2021-10-15 06:09:50,2021-10-15 06:09:55,원평동 행정복지센터 건너,128.3378738,36.12604377
171,정방향,0,2021-10-15 06:09:52,2021-10-15 06:09:53,선산터미널종점,128.3043322,36.23971938
171,정방향,0,2021-10-15 06:09:54,2021-10-15 06:10:28,선산터미널종점,128.3043322,36.23971938
360,정방향,0,2021-10-15 06:09:54,2021-10-15 06:10:31,구미역,128.3293215,36.12963461
885,정방향,0,2021-10-15 06:09:57,2021-10-15 06:10:03,원평동 행정복지센터 건너,128.3378738,36.12604377
