노선번호,정류소순서,구간_이름
GMB411-437,26,임오동행정복지센터앞 - 임은동(삼도뷰앤빌앞삼거리방면)
GMB411-437,27,임은동(삼도뷰앤빌앞삼거리방면) - 삼도뷰앤빌앞삼거리
GMB411-437,28,삼도뷰앤빌앞삼거리 - 상모우방1단지앞
GMB411-437,29,상모우방1단지앞 - 상모정수도서관앞
GMB411-437,30,상모정수도서관앞 - 상모동(상모중학교방면)
GMB411-437,31,상모동(상모중학교방면) - 상모중학교
GMB411-437,32,상모중학교 - 사곡동새마을(사곡동방면)
GMB411-437,33,사곡동새마을(사곡동방면) - 사곡동(보성황실2차아파트방면)
GMB411-437,34,사곡동(보성황실2차아파트방면) - 사곡초등학교
GMB411-437,35,사곡초등학교 - 보성황실2차아파트(홈플러스정문방면)
GMB411-437,36,보성황실2차아파트(홈플러스정문방면) - 홈플러스정문앞
GMB411-437,37,홈플러스정문앞 - 광명빌딩앞
GMB411-437,38,광명빌딩앞 - 이마트정문
GMB411-437,39,이마트정문 - 롯데마트앞
GMB411-437,40,롯데마트앞 - 구미경찰서
GMB411-437,41,구미경찰서 - 구미IC네거리(구미종합터미널건너방면)
GMB411-437,42,구미IC네거리(구미종합터미널건너방면) - 상공회의소건너
GMB411-437,43,상공회의소건너 - 문화예술회관후문건너
GMB411-437,44,문화예술회관후문건너 - 시청후문건너
GMB411-437,45,시청후문건너 - 송정동번개시장앞
GMB411-437,46,송정동번개시장앞 - 푸르지오캐슬A단지
GMB411-437,47,푸르지오캐슬A단지 - 대구은행앞
GMB411-437,48,대구은행앞 - 구미역 전(국민은행)
GMB411-437,49,구미역 전(국민은행) - 구미역(중앙시장)
GMB411-437,50,구미역(중앙시장) - 원평2동산업도로(도량교방면)
GMB411-437,51,원평2동산업도로(도량교방면) - 도량교(구미남고방면)
GMB411-437,52,도량교(구미남고방면) - 구미남고앞
GMB411-437,53,구미남고앞 - 도산초등학교
GMB411-437,54,도산초등학교 - 구미여고
GMB411-437,55,구미여고 - 구미중학교건너
GMB411-437,56,구미중학교건너 - 원호동(원호대우아파트앞방면)
GMB411-437,57,원호동(원호대우아파트앞방면) - 원호대우아파트앞
GMB411-437,58,원호대우아파트앞 - 새길도로
GMB411-437,59,새길도로 - 현대아파트건너
GMB411-437,60,현대아파트건너 - 도로공사도성관앞
GMB411-437,61,도로공사도성관앞 - 봉곡e편한세상앞
GMB411-437,62,봉곡e편한세상앞 - 봉곡영남네오빌앞
GMB411-437,63,봉곡영남네오빌앞 - 봉곡태성아파트앞
GMB411-437,64,봉곡태성아파트앞 - 봉곡청마루출발지(종점)
GMB411-530,1,봉곡청마루출발지(종점) - 봉곡태성아파트건너
GMB411-530,2,봉곡태성아파트건너 - 봉곡영남네오빌건너
GMB411-530,3,봉곡영남네오빌건너 - 봉곡e편한세상건너
GMB411-530,4,봉곡e편한세상건너 - 도로공사도성관건너
GMB411-530,5,도로공사도성관건너 - 현대아파트앞
GMB411-530,6,현대아파트앞 - 새길도로입구(원호대우아파트방면)
GMB411-530,7,새길도로입구(원호대우아파트방면) - 원호대우아파트건너
GMB411-530,8,원호대우아파트건너 - 원호동(구미중학교방면)
GMB411-530,9,원호동(구미중학교방면) - 구미중학교앞
GMB411-530,10,구미중학교앞 - 귀빈맨션(구미여고)
GMB411-530,11,귀빈맨션(구미여고) - 도량롯데캐슬
GMB411-530,12,도량롯데캐슬 - 구미남고건너
GMB411-530,13,구미남고건너 - 도량교(원평2동산업도로방면)
GMB411-530,14,도량교(원평2동산업도로방면) - 원평2동산업도로(원평마을문화센터방면)
GMB411-530,15,원평2동산업도로(원평마을문화센터방면) - 원평마을문화센터앞
GMB411-530,16,원평마을문화센터앞 - 구미역
GMB411-530,17,구미역 - 농협
GMB411-530,18,농협 - 금오산사거리
GMB411-530,19,금오산사거리 - 푸르지오캐슬B단지
GMB411-530,20,푸르지오캐슬B단지 - 가톨릭근로자문화센타
GMB411-530,21,가톨릭근로자문화센타 - 송정동번개시장건너
GMB411-530,22,송정동번개시장건너 - 시청후문앞
GMB411-530,23,시청후문앞 - 문화예술회관후문앞
GMB411-530,24,문화예술회관후문앞 - 상공회의소앞
GMB411-530,25,상공회의소앞 - 송정범양레우스
GMB411-530,26,송정범양레우스 - 구미IC네거리(구미경찰서방면)
GMB411-530,27,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB411-530,28,구미경찰서건너 - 롯데마트건너
GMB411-530,29,롯데마트건너 - 코오롱
GMB411-530,30,코오롱 - 공단본부건너
GMB411-530,31,공단본부건너 - 구미세무서건너
GMB411-530,32,구미세무서건너 - 평생교육원앞
GMB411-530,33,평생교육원앞 - 복지상가앞
GMB411-530,34,복지상가앞 - 순천향병원앞
GMB411-530,35,순천향병원앞 - 직물협업단지(태광산업방면)
GMB411-530,36,직물협업단지(태광산업방면) - 태광산업
GMB411-530,37,태광산업 - TK케미칼2공장앞
GMB411-530,38,TK케미칼2공장앞 - 영남에너지서비스앞
GMB411-530,39,영남에너지서비스앞 - 금오레미콘앞
GMB411-530,40,금오레미콘앞 - 신창메디칼앞
GMB411-530,41,신창메디칼앞 - 성안합섬건너
GMB411-530,42,성안합섬건너 - 오태1동
GMB411-530,43,오태1동 - 성안합섬앞
GMB411-530,44,성안합섬앞 - 신창메디칼건너
GMB411-530,45,신창메디칼건너 - 한염앞
GMB411-530,46,한염앞 - 임오동행정복지센터앞
GMB411-530,47,임오동행정복지센터앞 - 임은동(삼도뷰앤빌앞삼거리방면)
GMB411-530,48,임은동(삼도뷰앤빌앞삼거리방면) - 삼도뷰앤빌앞삼거리
GMB411-530,49,삼도뷰앤빌앞삼거리 - 상모우방1단지앞
GMB411-530,50,상모우방1단지앞 - 상모정수도서관앞
GMB411-530,51,상모정수도서관앞 - 상모동(상모중학교방면)
GMB411-530,52,상모동(상모중학교방면) - 상모동신인터빌앞
GMB411-530,53,상모동신인터빌앞 - 사곡보성1차
GMB411-530,54,사곡보성1차 - 사곡동(보성황실2차아파트방면)
GMB411-530,55,사곡동(보성황실2차아파트방면) - 사곡초등학교
GMB411-530,56,사곡초등학교 - 보성황실2차아파트(홈플러스정문방면)
GMB411-530,57,보성황실2차아파트(홈플러스정문방면) - 홈플러스정문앞
GMB411-530,58,홈플러스정문앞 - 광명빌딩앞
GMB411-530,59,광명빌딩앞 - 이마트정문
GMB411-530,60,이마트정문 - 롯데마트앞
GMB411-530,61,롯데마트앞 - 구미경찰서
GMB411-530,62,구미경찰서 - 구미IC네거리(구미종합터미널건너방면)
GMB411-530,63,구미IC네거리(구미종합터미널건너방면) - 상공회의소건너
GMB411-530,64,상공회의소건너 - 문화예술회관후문건너
GMB411-530,65,문화예술회관후문건너 - 시청후문건너
GMB411-530,66,시청후문건너 - 송정동번개시장앞
GMB411-530,67,송정동번개시장앞 - 푸르지오캐슬A단지
GMB411-530,68,푸르지오캐슬A단지 - 대구은행앞
GMB411-530,69,대구은행앞 - 구미역 전(국민은행)
GMB411-530,70,구미역 전(국민은행) - 구미역(중앙시장)
GMB411-635,1,구미역 - 농협
GMB411-635,2,농협 - 금오산사거리
GMB411-635,3,금오산사거리 - 푸르지오캐슬B단지
GMB411-635,4,푸르지오캐슬B단지 - 가톨릭근로자문화센타
GMB411-635,5,가톨릭근로자문화센타 - 송정동번개시장건너
GMB411-635,6,송정동번개시장건너 - 시청후문앞
GMB411-635,7,시청후문앞 - 문화예술회관후문앞
GMB411-635,8,문화예술회관후문앞 - 상공회의소앞
GMB411-635,9,상공회의소앞 - 송정범양레우스
GMB411-635,10,송정범양레우스 - 구미IC네거리(구미경찰서방면)
GMB411-635,11,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB411-635,12,구미경찰서건너 - 롯데마트건너
GMB411-635,13,롯데마트건너 - 코오롱
GMB411-635,14,코오롱 - 공단본부건너
GMB411-635,15,공단본부건너 - 구미세무서건너
GMB411-635,16,구미세무서건너 - 평생교육원앞
GMB411-635,17,평생교육원앞 - 복지상가앞
GMB411-635,18,복지상가앞 - 순천향병원앞
GMB411-635,19,순천향병원앞 - 직물협업단지(태광산업방면)
GMB411-635,20,직물협업단지(태광산업방면) - 태광산업
GMB411-635,21,태광산업 - TK케미칼2공장앞
GMB411-635,22,TK케미칼2공장앞 - 영남에너지서비스앞
GMB411-635,23,영남에너지서비스앞 - 금오레미콘앞
GMB411-635,24,금오레미콘앞 - 한염앞
GMB411-635,25,한염앞 - 임오동행정복지센터앞
GMB411-635,26,임오동행정복지센터앞 - 임은동(삼도뷰앤빌앞삼거리방면)
GMB411-635,27,임은동(삼도뷰앤빌앞삼거리방면) - 삼도뷰앤빌앞삼거리
GMB411-635,28,삼도뷰앤빌앞삼거리 - 상모우방1단지앞
GMB411-635,29,상모우방1단지앞 - 상모정수도서관앞
GMB411-635,30,상모정수도서관앞 - 상모동(상모중학교방면)
GMB411-635,31,상모동(상모중학교방면) - 상모중학교
GMB411-635,32,상모중학교 - 사곡동새마을(사곡동방면)
GMB411-635,33,사곡동새마을(사곡동방면) - 사곡동(보성황실2차아파트방면)
GMB411-635,34,사곡동(보성황실2차아파트방면) - 사곡초등학교
GMB411-635,35,사곡초등학교 - 보성황실2차아파트(홈플러스정문방면)
GMB411-635,36,보성황실2차아파트(홈플러스정문방면) - 홈플러스정문앞
GMB411-635,37,홈플러스정문앞 - 광명빌딩앞
GMB411-635,38,광명빌딩앞 - 이마트정문
GMB411-635,39,이마트정문 - 롯데마트앞
GMB411-635,40,롯데마트앞 - 구미경찰서
GMB411-635,41,구미경찰서 - 구미IC네거리(구미종합터미널건너방면)
GMB411-635,42,구미IC네거리(구미종합터미널건너방면) - 상공회의소건너
GMB411-635,43,상공회의소건너 - 문화예술회관후문건너
GMB411-635,44,문화예술회관후문건너 - 시청후문건너
GMB411-635,45,시청후문건너 - 송정동번개시장앞
GMB411-635,46,송정동번개시장앞 - 푸르지오캐슬A단지
GMB411-635,47,푸르지오캐슬A단지 - 대구은행앞
GMB411-635,48,대구은행앞 - 구미역 전(국민은행)
GMB411-635,49,구미역 전(국민은행) - 구미역(중앙시장)
GMB411-635,50,구미역(중앙시장) - 원평마을문화센터건너
GMB411-635,51,원평마을문화센터건너 - 원평2동산업도로(도량교방면)
GMB411-635,52,원평2동산업도로(도량교방면) - 도량교(구미남고방면)
GMB411-635,53,도량교(구미남고방면) - 구미남고앞
GMB411-635,54,구미남고앞 - 도산초등학교
GMB411-635,55,도산초등학교 - 구미여고
GMB411-635,56,구미여고 - 구미중학교건너
GMB411-635,57,구미중학교건너 - 원호동(원호대우아파트앞방면)
GMB411-635,58,원호동(원호대우아파트앞방면) - 원호대우아파트앞
GMB411-731,1,구미역 - 농협
GMB411-731,2,농협 - 금오산사거리
GMB411-731,3,금오산사거리 - 푸르지오캐슬B단지
GMB411-731,4,푸르지오캐슬B단지 - 가톨릭근로자문화센타
GMB411-731,5,가톨릭근로자문화센타 - 송정동번개시장건너
GMB411-731,6,송정동번개시장건너 - 시청후문앞
GMB411-731,7,시청후문앞 - 문화예술회관후문앞
GMB411-731,8,문화예술회관후문앞 - 상공회의소앞
GMB411-731,9,상공회의소앞 - 송정범양레우스
GMB411-731,10,송정범양레우스 - 구미IC네거리(구미경찰서방면)
GMB411-731,11,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB411-731,12,구미경찰서건너 - 롯데마트건너
GMB411-731,13,롯데마트건너 - 코오롱
GMB411-731,14,코오롱 - 공단본부건너
GMB411-731,15,공단본부건너 - 구미세무서건너
GMB411-731,16,구미세무서건너 - 평생교육원앞
GMB411-731,17,평생교육원앞 - 복지상가앞
GMB411-731,18,복지상가앞 - 순천향병원앞
GMB411-731,19,순천향병원앞 - 직물협업단지(태광산업방면)
GMB411-731,20,직물협업단지(태광산업방면) - 태광산업
GMB411-731,21,태광산업 - TK케미칼2공장앞
GMB411-731,22,TK케미칼2공장앞 - 영남에너지서비스앞
GMB411-731,23,영남에너지서비스앞 - 금오레미콘앞
GMB411-731,24,금오레미콘앞 - 한염앞
GMB411-731,25,한염앞 - 임오동행정복지센터앞
GMB411-731,26,임오동행정복지센터앞 - 임은동(삼도뷰앤빌앞삼거리방면)
GMB411-731,27,임은동(삼도뷰앤빌앞삼거리방면) - 삼도뷰앤빌앞삼거리
GMB411-731,28,삼도뷰앤빌앞삼거리 - 오태2동입구건너
GMB411-731,29,오태2동입구건너 - 상모고등학교앞
GMB411-731,30,상모고등학교앞 - 박정희대통령생가건너
GMB411-731,31,박정희대통령생가건너 - 새마을운동테마공원건너
GMB411-731,32,새마을운동테마공원건너 - 사곡고등학교건너
GMB411-731,33,사곡고등학교건너 - 이편한세상 금오파크후문건너
GMB411-731,34,이편한세상 금오파크후문건너 - e편한세상 금오파크정문건너
GMB411-731,35,e편한세상 금오파크정문건너 - 새마을로(구미여자상업고방면)
GMB411-731,36,새마을로(구미여자상업고방면) - 구미여자상업고건너
GMB411-731,37,구미여자상업고건너 - 형곡중앙시장건너
GMB411-731,38,형곡중앙시장건너 - 형곡중학교입구건너
GMB411-731,39,형곡중학교입구건너 - 형곡금오산입구건너
GMB411-731,40,형곡금오산입구건너 - 풍림2차앞
GMB411-731,41,풍림2차앞 - 우방3차앞
GMB411-731,42,우방3차앞 - 미성빌라
GMB411-731,43,미성빌라 - 형곡금호어울림건너
GMB411-731,44,형곡금호어울림건너 - 푸르지오캐슬A단지
GMB411-731,45,푸르지오캐슬A단지 - 대구은행앞
GMB411-731,46,대구은행앞 - 구미역 전(국민은행)
GMB411-731,47,구미역 전(국민은행) - 구미역(중앙시장)
GMB411-731,48,구미역(중앙시장) - 원평마을문화센터건너
GMB411-731,49,원평마을문화센터건너 - 원평2동산업도로(도량교방면)
GMB411-731,50,원평2동산업도로(도량교방면) - 도량교(구미남고방면)
GMB411-731,51,도량교(구미남고방면) - 구미남고앞
GMB411-731,52,구미남고앞 - 도산초등학교
GMB411-731,53,도산초등학교 - 구미여고
GMB411-731,54,구미여고 - 구미중학교건너
GMB411-731,55,구미중학교건너 - 원호동(원호대우아파트앞방면)
GMB411-731,56,원호동(원호대우아파트앞방면) - 원호대우아파트앞
GMB41130,1,구미역 - 농협
GMB41130,2,농협 - 금오산사거리
GMB41130,3,금오산사거리 - 푸르지오캐슬B단지
GMB41130,4,푸르지오캐슬B단지 - 가톨릭근로자문화센타
GMB41130,5,가톨릭근로자문화센타 - 송정동번개시장건너
GMB41130,6,송정동번개시장건너 - 시청후문앞
GMB41130,7,시청후문앞 - 문화예술회관후문앞
GMB41130,8,문화예술회관후문앞 - 상공회의소앞
GMB41130,9,상공회의소앞 - 송정범양레우스
GMB41130,10,송정범양레우스 - 구미IC네거리(구미경찰서방면)
GMB41130,11,구미IC네거리(구미경찰서방면) - 구미경찰서건너
GMB41130,12,구미경찰서건너 - 롯데마트건너
GMB41130,13,롯데마트건너 - 코오롱
GMB41130,14,코오롱 - 공단본부건너
GMB41130,15,공단본부건너 - 구미세무서건너
GMB41130,16,구미세무서건너 - 평생교육원앞
GMB41130,17,평생교육원앞 - 복지상가앞
GMB41130,18,복지상가앞 - 순천향병원앞
GMB41130,19,순천향병원앞 - 직물협업단지(태광산업방면)
GMB41130,20,직물협업단지(태광산업방면) - 태광산업
GMB41130,21,태광산업 - TK케미칼2공장앞
